scenario_id,authority_code,authority_name,tier,election_active_2026,metric,P10,P50,P90,notes,point_estimate
S4,E08000025,Birmingham,1,True,delta_fi,-1.0505512666666665,0.03308073333333342,0.9545807333333333,copied_from_s0,0.0
S4,E08000025,Birmingham,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S4,E08000025,Birmingham,1,True,turnout_delta,-10.069386666666666,1.391313333333334,9.440913333333334,,3.0
S4,E08000025,Birmingham,1,True,volatility_score,-14.493585466666666,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S5,E08000025,Birmingham,1,True,delta_fi,-1.0505512666666665,0.03308073333333342,0.9545807333333333,copied_from_s0,0.0
S5,E08000025,Birmingham,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S5,E08000025,Birmingham,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,6.440913333333334,copied_from_s0,0.0
S5,E08000025,Birmingham,1,True,volatility_score,-14.493585466666666,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S0,E08000026,Coventry,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.8801837333333334,,0.0
S0,E08000026,Coventry,1,True,swing_concentration,1.0,1.0,2.928377333333333,,1.0
S0,E08000026,Coventry,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,,0.0
S0,E08000026,Coventry,1,True,volatility_score,-13.74346446666667,-4.104902466666667,16.29055053333333,,0.0
S1,E08000026,Coventry,1,True,delta_fi,-1.1134986076919937,0.03482439230800624,0.8593303923080061,,-0.09525034102532715
S1,E08000026,Coventry,1,True,swing_concentration,2.9543523333333175,4.364016333333317,6.428377333333318,,4.499999999999984
S1,E08000026,Coventry,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S1,E08000026,Coventry,1,True,volatility_score,-11.791089637179333,-2.1525276371793307,18.242925362820667,,1.9523748294873362
S2,E08000026,Coventry,1,True,delta_fi,-0.9467737132860876,0.20154928671391234,0.9590979867139225,,0.07147455338057895
S2,E08000026,Coventry,1,True,swing_concentration,3.3747243333333046,4.416760333333304,5.783925333333304,,4.499999999999971
S2,E08000026,Coventry,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,,0.0
S2,E08000026,Coventry,1,True,volatility_score,-12.207727189976385,-2.569165189976382,17.945553810023778,,1.535737276690285
S3,E08000026,Coventry,1,True,delta_fi,-1.2080034959405344,-0.15667449594053437,0.6978682040594758,,-0.1897552292738678
S3,E08000026,Coventry,1,True,swing_concentration,3.374724333333342,4.416760333333341,6.428377333333341,,4.500000000000008
S3,E08000026,Coventry,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S3,E08000026,Coventry,1,True,volatility_score,-10.5884630813036,1.1316519186963987,21.3883329186964,,3.9051223853630663
S4,E08000026,Coventry,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.8801837333333334,copied_from_s0,0.0
S4,E08000026,Coventry,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S4,E08000026,Coventry,1,True,turnout_delta,-7.888086666666666,2.6033133333333343,11.044413333333335,,3.0
S4,E08000026,Coventry,1,True,volatility_score,-13.74346446666667,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S5,E08000026,Coventry,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.8801837333333334,copied_from_s0,0.0
S5,E08000026,Coventry,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S5,E08000026,Coventry,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,copied_from_s0,0.0
S5,E08000026,Coventry,1,True,volatility_score,-13.74346446666667,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S0,E08000027,Dudley,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.9545807333333333,,0.0
S0,E08000027,Dudley,1,True,swing_concentration,1.0,1.0,2.2839253333333334,,1.0
S0,E08000027,Dudley,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,6.440913333333334,,0.0
S0,E08000027,Dudley,1,True,volatility_score,-13.74346446666667,-2.7734704666666676,16.29055053333333,,0.0
S1,E08000027,Dudley,1,True,delta_fi,-1.1302119525943042,-0.0788829525943042,0.7682200474056958,,-0.11196368592763761
S1,E08000027,Dudley,1,True,swing_concentration,2.4543523333333424,3.8640163333333417,5.283925333333342,,4.000000000000009
S1,E08000027,Dudley,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,8.044413333333335,,0.0
S1,E08000027,Dudley,1,True,volatility_score,-11.799446309630486,-0.8294523096304838,19.427228690369517,,1.9440181570361839
S2,E08000027,Dudley,1,True,delta_fi,-0.9653774473931285,0.11825455260687148,0.9653575526068715,,0.08517381927353807
S2,E08000027,Dudley,1,True,swing_concentration,2.8747243333333374,3.916760333333337,5.928377333333337,,4.0000000000000036
S2,E08000027,Dudley,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,,0.0
S2,E08000027,Dudley,1,True,volatility_score,-12.200877557029902,-1.2308835570299,19.025797442970102,,1.5425869096367677
S3,E08000027,Dudley,1,True,delta_fi,-1.239731860697247,-0.09140886069724699,0.6587001393027531,,-0.22148359403058038
S3,E08000027,Dudley,1,True,swing_concentration,2.4543523333333264,3.9167603333333263,5.283925333333326,,3.999999999999993
S3,E08000027,Dudley,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S3,E08000027,Dudley,1,True,volatility_score,-10.604327263681956,1.1157877363180422,21.372468736318044,,3.88925820298471
S4,E08000027,Dudley,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S4,E08000027,Dudley,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S4,E08000027,Dudley,1,True,turnout_delta,-10.069386666666666,2.6033133333333343,9.440913333333334,,3.0
S4,E08000027,Dudley,1,True,volatility_score,-13.74346446666667,-2.7734704666666676,16.29055053333333,copied_from_s0,0.0
S5,E08000027,Dudley,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S5,E08000027,Dudley,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S5,E08000027,Dudley,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,6.440913333333334,copied_from_s0,0.0
S5,E08000027,Dudley,1,True,volatility_score,-13.74346446666667,-2.7734704666666676,16.29055053333333,copied_from_s0,0.0
S0,E08000028,Sandwell,1,True,delta_fi,-1.0182482666666666,0.03308073333333342,0.9545807333333333,,0.0
S0,E08000028,Sandwell,1,True,swing_concentration,1.0,1.0,2.928377333333333,,1.0
S0,E08000028,Sandwell,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S0,E08000028,Sandwell,1,True,volatility_score,-13.74346446666667,-4.104902466666667,17.483210533333335,,0.0
S1,E08000028,Sandwell,1,True,delta_fi,-0.9775999040160284,0.10603209598397159,0.9531350959839716,,0.07295136265063817
S1,E08000028,Sandwell,1,True,swing_concentration,3.374724333333357,4.364016333333356,5.7839253333333565,,4.500000000000023
S1,E08000028,Sandwell,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S1,E08000028,Sandwell,1,True,volatility_score,-11.706988785341359,-0.7369947853413574,18.32702621465864,,2.03647568132531
S2,E08000028,Sandwell,1,True,delta_fi,-1.1048324409609984,-0.021200440960998462,0.8259025590390016,,-0.05428117429433188
S2,E08000028,Sandwell,1,True,swing_concentration,2.9543523333333424,4.364016333333342,5.783925333333342,,4.500000000000009
S2,E08000028,Sandwell,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,8.044413333333335,,0.0
S2,E08000028,Sandwell,1,True,volatility_score,-12.270605053813838,-2.6320430538138364,17.76340994618616,,1.472859412852831
S3,E08000028,Sandwell,1,True,delta_fi,-0.9044487380793114,0.1791832619206886,1.0262862619206885,,0.14610252858735517
S3,E08000028,Sandwell,1,True,swing_concentration,2.9543523333333335,4.416760333333333,6.428377333333334,,4.5
S3,E08000028,Sandwell,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,8.044413333333335,,0.0
S3,E08000028,Sandwell,1,True,volatility_score,-10.420534202372988,-0.03185120237298911,20.36360179762701,,4.073051264293678
S4,E08000028,Sandwell,1,True,delta_fi,-1.0182482666666666,0.03308073333333342,0.9545807333333333,copied_from_s0,0.0
S4,E08000028,Sandwell,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S4,E08000028,Sandwell,1,True,turnout_delta,-7.888086666666666,2.6033133333333343,11.044413333333335,,3.0
S4,E08000028,Sandwell,1,True,volatility_score,-13.74346446666667,-4.104902466666667,17.483210533333335,copied_from_s0,0.0
S5,E08000028,Sandwell,1,True,delta_fi,-1.0182482666666666,0.03308073333333342,0.9545807333333333,copied_from_s0,0.0
S5,E08000028,Sandwell,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S5,E08000028,Sandwell,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,copied_from_s0,0.0
S5,E08000028,Sandwell,1,True,volatility_score,-13.74346446666667,-4.104902466666667,17.483210533333335,copied_from_s0,0.0
S0,E08000029,Solihull,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.9545807333333333,,0.0
S0,E08000029,Solihull,1,True,swing_concentration,1.0,1.0,2.928377333333333,,1.0
S0,E08000029,Solihull,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,8.044413333333335,,0.0
S0,E08000029,Solihull,1,True,volatility_score,-14.493585466666666,-2.7734704666666676,17.483210533333335,,0.0
S1,E08000029,Solihull,1,True,delta_fi,-1.0798428976240642,0.0684801023759358,0.8185891023759359,,-0.06159463095739759
S1,E08000029,Solihull,1,True,swing_concentration,1.9543523333333335,3.364016333333333,5.428377333333334,,3.5
S1,E08000029,Solihull,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,8.044413333333335,,0.0
S1,E08000029,Solihull,1,True,volatility_score,-11.849273882145363,-2.135699782145366,19.452413217854634,,1.969202684521301
S2,E08000029,Solihull,1,True,delta_fi,-0.9704160245264737,0.17790697547352627,1.002412975473526,,0.04783224214019288
S2,E08000029,Solihull,1,True,swing_concentration,2.374724333333337,3.4167603333333365,5.428377333333336,,3.500000000000003
S2,E08000029,Solihull,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S2,E08000029,Solihull,1,True,volatility_score,-12.219548345596575,-1.2495543455965725,19.00712665440343,,1.523916121070095
S3,E08000029,Solihull,1,True,delta_fi,-1.1389278549439552,-0.08759885494395522,0.7595041450560448,,-0.12067958827728864
S3,E08000029,Solihull,1,True,swing_concentration,1.9543523333333415,3.4167603333333414,4.783925333333341,,3.500000000000008
S3,E08000029,Solihull,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,6.440913333333334,,0.0
S3,E08000029,Solihull,1,True,volatility_score,-10.553925260805304,-0.16524226080530635,20.230210739194693,,3.939660205861361
S4,E08000029,Solihull,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S4,E08000029,Solihull,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S4,E08000029,Solihull,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,,0.0
S4,E08000029,Solihull,1,True,volatility_score,-14.493585466666666,-2.7734704666666676,17.483210533333335,copied_from_s0,0.0
S5,E08000029,Solihull,1,True,delta_fi,-1.0505512666666665,0.1300747333333334,0.9545807333333333,copied_from_s0,0.0
S5,E08000029,Solihull,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S5,E08000029,Solihull,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,8.044413333333335,copied_from_s0,0.0
S5,E08000029,Solihull,1,True,volatility_score,-14.493585466666666,-2.7734704666666676,17.483210533333335,copied_from_s0,0.0
S0,E08000030,Walsall,1,True,delta_fi,-1.0182482666666666,0.03308073333333342,0.8801837333333334,,0.0
S0,E08000030,Walsall,1,True,swing_concentration,1.0,1.0,2.928377333333333,,1.0
S0,E08000030,Walsall,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,,0.0
S0,E08000030,Walsall,1,True,volatility_score,-13.74346446666667,-4.104902466666667,16.29055053333333,,0.0
S1,E08000030,Walsall,1,True,delta_fi,-1.1283431471896055,0.05228285281039444,0.8767888528103943,,-0.07779188052293895
S1,E08000030,Walsall,1,True,swing_concentration,1.9543523333333335,3.4167603333333334,5.428377333333334,,3.5
S1,E08000030,Walsall,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,,0.0
S1,E08000030,Walsall,1,True,volatility_score,-11.782360406928138,-0.8123664069281371,19.444314593071866,,1.9611040597385305
S2,E08000030,Walsall,1,True,delta_fi,-0.957249758434012,0.1910732415659879,1.015579241565988,,0.060998508232654514
S2,E08000030,Walsall,1,True,swing_concentration,2.374724333333312,3.364016333333311,4.783925333333311,,3.4999999999999782
S2,E08000030,Walsall,1,True,turnout_delta,-13.069386666666666,-0.39668666666666574,6.440913333333334,,0.0
S2,E08000030,Walsall,1,True,volatility_score,-12.963086212550344,-2.5744032125503447,19.013709787449656,,1.5304992541163225
S3,E08000030,Walsall,1,True,delta_fi,-1.1698997376664637,-0.021576737666463758,0.8029292623335361,,-0.15165147099979714
S3,E08000030,Walsall,1,True,swing_concentration,1.9543523333333357,3.364016333333335,5.428377333333335,,3.500000000000002
S3,E08000030,Walsall,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,8.044413333333335,,0.0
S3,E08000030,Walsall,1,True,volatility_score,-9.81929020216657,0.4849877978334316,21.407384797833434,,3.924174264500099
S4,E08000030,Walsall,1,True,delta_fi,-1.0182482666666666,0.03308073333333342,0.8801837333333334,copied_from_s0,0.0
S4,E08000030,Walsall,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S4,E08000030,Walsall,1,True,turnout_delta,-7.888086666666666,1.391313333333334,9.440913333333334,,3.0
S4,E08000030,Walsall,1,True,volatility_score,-13.74346446666667,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S5,E08000030,Walsall,1,True,delta_fi,-1.0182482666666666,0.03308073333333342,0.8801837333333334,copied_from_s0,0.0
S5,E08000030,Walsall,1,True,swing_concentration,1.0,1.0,2.928377333333333,copied_from_s0,1.0
S5,E08000030,Walsall,1,True,turnout_delta,-13.069386666666666,-1.608686666666666,6.440913333333334,copied_from_s0,0.0
S5,E08000030,Walsall,1,True,volatility_score,-13.74346446666667,-4.104902466666667,16.29055053333333,copied_from_s0,0.0
S0,E08000031,Wolverhampton,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.8801837333333334,,0.0
S0,E08000031,Wolverhampton,1,True,swing_concentration,1.0,1.0,2.2839253333333334,,1.0
S0,E08000031,Wolverhampton,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S0,E08000031,Wolverhampton,1,True,volatility_score,-13.74346446666667,-2.7734704666666676,17.483210533333335,,0.0
S1,E08000031,Wolverhampton,1,True,delta_fi,-0.9687119378854141,0.21191406211458583,1.0364200621145856,,0.08183932878125244
S1,E08000031,Wolverhampton,1,True,swing_concentration,1.9543523333333135,3.4167603333333134,4.783925333333313,,3.49999999999998
S1,E08000031,Wolverhampton,1,True,turnout_delta,-10.888086666666666,-1.608686666666666,6.440913333333334,,0.0
S1,E08000031,Wolverhampton,1,True,volatility_score,-11.702544802276034,-0.7325508022760316,18.331470197723966,,2.040919664390636
S2,E08000031,Wolverhampton,1,True,delta_fi,-1.1133031263376507,0.06732287366234921,0.8918288736623491,,-0.06275185967098418
S2,E08000031,Wolverhampton,1,True,swing_concentration,2.3747243333333468,3.3640163333333457,5.428377333333346,,3.500000000000013
S2,E08000031,Wolverhampton,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S2,E08000031,Wolverhampton,1,True,volatility_score,-12.274840396502167,-2.636278396502165,17.759174603497833,,1.4686240701645024
S3,E08000031,Wolverhampton,1,True,delta_fi,-0.8575648395528306,0.2907581604471694,1.0408671604471693,,0.16068342711383599
S3,E08000031,Wolverhampton,1,True,swing_concentration,1.9543523333333268,3.364016333333326,4.783925333333327,,3.4999999999999933
S3,E08000031,Wolverhampton,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,,0.0
S3,E08000031,Wolverhampton,1,True,volatility_score,-10.413243753109741,-0.024560753109742706,20.370892246890257,,4.080341713556924
S4,E08000031,Wolverhampton,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.8801837333333334,copied_from_s0,0.0
S4,E08000031,Wolverhampton,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S4,E08000031,Wolverhampton,1,True,turnout_delta,-7.888086666666666,2.6033133333333343,11.044413333333335,,3.0
S4,E08000031,Wolverhampton,1,True,volatility_score,-13.74346446666667,-2.7734704666666676,17.483210533333335,copied_from_s0,0.0
S5,E08000031,Wolverhampton,1,True,delta_fi,-1.0182482666666666,0.1300747333333334,0.8801837333333334,copied_from_s0,0.0
S5,E08000031,Wolverhampton,1,True,swing_concentration,1.0,1.0,2.2839253333333334,copied_from_s0,1.0
S5,E08000031,Wolverhampton,1,True,turnout_delta,-10.888086666666666,-0.39668666666666574,8.044413333333335,copied_from_s0,0.0
S5,E08000031,Wolverhampton,1,True,volatility_score,-13.74346446666667,-2.7734704666666676,17.483210533333335,copied_from_s0,0.0
S0,E08000032,Bradford,3,True,delta_fi,-0.3661503999999999,-0.33015439999999996,0.6103916,,0.0
S0,E08000032,Bradford,3,True,swing_concentration,1.0,1.0,3.1506890000000003,,1.0
S0,E08000032,Bradford,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S0,E08000032,Bradford,3,True,volatility_score,-11.117472799999998,-1.6412937999999997,13.093735199999998,,0.0
S1,E08000032,Bradford,3,True,delta_fi,-0.45483137283013464,-0.4188353728301347,0.5217106271698653,,-0.08868097283013476
S1,E08000032,Bradford,3,True,swing_concentration,5.081239999999969,6.249986999999969,8.65068899999997,,6.499999999999969
S1,E08000032,Bradford,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S1,E08000032,Bradford,3,True,volatility_score,-9.16181328641507,0.3143657135849285,15.049394713584926,,1.9556595135849282
S2,E08000032,Bradford,3,True,delta_fi,-0.2962958287590526,-0.26029982875905266,0.6802461712409473,,0.0698545712409473
S2,E08000032,Bradford,3,True,swing_concentration,5.081240000000044,6.2499870000000435,8.650689000000044,,6.5000000000000435
S2,E08000032,Bradford,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S2,E08000032,Bradford,3,True,volatility_score,-9.58254551437952,-0.10636651437952183,14.628662485620476,,1.5349272856204779
S3,E08000032,Bradford,3,True,delta_fi,-0.53861794859842,-0.5026219485984201,0.43792405140157986,,-0.17246754859842017
S3,E08000032,Bradford,3,True,swing_concentration,5.081240000000001,6.249987000000001,8.650689000000002,,6.500000000000001
S3,E08000032,Bradford,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S3,E08000032,Bradford,3,True,volatility_score,-7.203706574299209,2.2724724257007898,17.007501425700788,,3.9137662257007895
S4,E08000032,Bradford,3,True,delta_fi,-0.3661503999999999,-0.33015439999999996,0.6103916,copied_from_s0,0.0
S4,E08000032,Bradford,3,True,swing_concentration,1.0,1.0,3.1506890000000003,copied_from_s0,1.0
S4,E08000032,Bradford,3,True,turnout_delta,-13.796979999999998,-3.757579999999999,34.484919999999995,,3.0
S4,E08000032,Bradford,3,True,volatility_score,-11.117472799999998,-1.6412937999999997,13.093735199999998,copied_from_s0,0.0
S5,E08000032,Bradford,3,True,delta_fi,-0.3661503999999999,-0.33015439999999996,0.6103916,copied_from_s0,0.0
S5,E08000032,Bradford,3,True,swing_concentration,1.0,1.0,3.1506890000000003,copied_from_s0,1.0
S5,E08000032,Bradford,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,copied_from_s0,0.0
S5,E08000032,Bradford,3,True,volatility_score,-11.117472799999998,-1.6412937999999997,13.093735199999998,copied_from_s0,0.0
S0,E08000033,Calderdale,3,True,delta_fi,-0.3661503999999999,-0.33015439999999996,0.6103916,,0.0
S0,E08000033,Calderdale,3,True,swing_concentration,1.0,1.0,3.1506890000000003,,1.0
S0,E08000033,Calderdale,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S0,E08000033,Calderdale,3,True,volatility_score,-11.117472799999998,-1.6412937999999997,13.093735199999998,,0.0
S1,E08000033,Calderdale,3,True,delta_fi,-0.4510787902670438,-0.41508279026704387,0.5254632097329561,,-0.08492839026704391
S1,E08000033,Calderdale,3,True,swing_concentration,3.0812399999999966,4.2499869999999955,6.650688999999996,,4.4999999999999964
S1,E08000033,Calderdale,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S1,E08000033,Calderdale,3,True,volatility_score,-9.159936995133519,0.3162420048664796,15.051271004866477,,1.9575358048664793
S2,E08000033,Calderdale,3,True,delta_fi,-0.3004582812141382,-0.2644622812141383,0.6760837187858617,,0.06569211878586168
S2,E08000033,Calderdale,3,True,swing_concentration,3.0812399999999993,4.249986999999999,6.650689,,4.499999999999999
S2,E08000033,Calderdale,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S2,E08000033,Calderdale,3,True,volatility_score,-9.584626740607067,-0.10844774060706852,14.626581259392928,,1.5328460593929312
S3,E08000033,Calderdale,3,True,delta_fi,-0.5328281185873253,-0.49683211858732534,0.44371388141267465,,-0.16667771858732539
S3,E08000033,Calderdale,3,True,swing_concentration,3.08124000000001,4.24998700000001,6.6506890000000105,,4.50000000000001
S3,E08000033,Calderdale,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S3,E08000033,Calderdale,3,True,volatility_score,-7.200811659293656,2.275367340706343,17.01039634070634,,3.9166611407063425
S4,E08000033,Calderdale,3,True,delta_fi,-0.3661503999999999,-0.33015439999999996,0.6103916,copied_from_s0,0.0
S4,E08000033,Calderdale,3,True,swing_concentration,1.0,1.0,3.1506890000000003,copied_from_s0,1.0
S4,E08000033,Calderdale,3,True,turnout_delta,-13.796979999999998,-3.757579999999999,34.484919999999995,,3.0
S4,E08000033,Calderdale,3,True,volatility_score,-11.117472799999998,-1.6412937999999997,13.093735199999998,copied_from_s0,0.0
S5,E08000033,Calderdale,3,True,delta_fi,-0.3661503999999999,-0.33015439999999996,0.6103916,copied_from_s0,0.0
S5,E08000033,Calderdale,3,True,swing_concentration,1.0,1.0,3.1506890000000003,copied_from_s0,1.0
S5,E08000033,Calderdale,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,copied_from_s0,0.0
S5,E08000033,Calderdale,3,True,volatility_score,-11.117472799999998,-1.6412937999999997,13.093735199999998,copied_from_s0,0.0
S0,E08000034,Kirklees,3,True,delta_fi,-0.3661503999999999,-0.33015439999999996,0.6103916,,0.0
S0,E08000034,Kirklees,3,True,swing_concentration,1.0,1.0,3.1506890000000003,,1.0
S0,E08000034,Kirklees,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S0,E08000034,Kirklees,3,True,volatility_score,-11.117472799999998,-1.6412937999999997,13.093735199999998,,0.0
S1,E08000034,Kirklees,3,True,delta_fi,-0.460752993357172,-0.4247569933571721,0.5157890066428279,,-0.09460259335717214
S1,E08000034,Kirklees,3,True,swing_concentration,3.5812399999999753,4.749986999999974,7.150688999999975,,4.999999999999975
S1,E08000034,Kirklees,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S1,E08000034,Kirklees,3,True,volatility_score,-9.164774096678588,0.31140490332141013,15.046433903321407,,1.9526987033214098
S2,E08000034,Kirklees,3,True,delta_fi,-0.29175838206040783,-0.2557623820604079,0.6847836179395921,,0.07439201793959205
S2,E08000034,Kirklees,3,True,swing_concentration,3.5812400000000304,4.749987000000029,7.15068900000003,,5.00000000000003
S2,E08000034,Kirklees,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S2,E08000034,Kirklees,3,True,volatility_score,-9.580276791030197,-0.10409779103019834,14.630931208969798,,1.5371960089698014
S3,E08000034,Kirklees,3,True,delta_fi,-0.5502780797178976,-0.5142820797178976,0.42626392028210236,,-0.18412767971789767
S3,E08000034,Kirklees,3,True,swing_concentration,3.5812399999999887,4.749986999999988,7.150688999999989,,4.9999999999999885
S3,E08000034,Kirklees,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S3,E08000034,Kirklees,3,True,volatility_score,-7.209536639858952,2.266642360141046,17.001671360141042,,3.9079361601410456
S4,E08000034,Kirklees,3,True,delta_fi,-0.3661503999999999,-0.33015439999999996,0.6103916,copied_from_s0,0.0
S4,E08000034,Kirklees,3,True,swing_concentration,1.0,1.0,3.1506890000000003,copied_from_s0,1.0
S4,E08000034,Kirklees,3,True,turnout_delta,-13.796979999999998,-3.757579999999999,34.484919999999995,,3.0
S4,E08000034,Kirklees,3,True,volatility_score,-11.117472799999998,-1.6412937999999997,13.093735199999998,copied_from_s0,0.0
S5,E08000034,Kirklees,3,True,delta_fi,-0.3661503999999999,-0.33015439999999996,0.6103916,copied_from_s0,0.0
S5,E08000034,Kirklees,3,True,swing_concentration,1.0,1.0,3.1506890000000003,copied_from_s0,1.0
S5,E08000034,Kirklees,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,copied_from_s0,0.0
S5,E08000034,Kirklees,3,True,volatility_score,-11.117472799999998,-1.6412937999999997,13.093735199999998,copied_from_s0,0.0
S0,E08000035,Leeds,3,True,delta_fi,-0.3661503999999999,-0.33015439999999996,0.6103916,,0.0
S0,E08000035,Leeds,3,True,swing_concentration,1.0,1.0,3.1506890000000003,,1.0
S0,E08000035,Leeds,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S0,E08000035,Leeds,3,True,volatility_score,-11.117472799999998,-1.6412937999999997,13.093735199999998,,0.0
S1,E08000035,Leeds,3,True,delta_fi,-0.47727813446110623,-0.4412821344611063,0.4992638655388937,,-0.11112773446110635
S1,E08000035,Leeds,3,True,swing_concentration,5.581239999999999,6.749986999999999,9.150689,,6.999999999999999
S1,E08000035,Leeds,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S1,E08000035,Leeds,3,True,volatility_score,-9.173036667230551,0.3031423327694476,15.038171332769444,,1.9444361327694473
S2,E08000035,Leeds,3,True,delta_fi,-0.27815092188069446,-0.24215492188069454,0.6983910781193055,,0.08799947811930542
S2,E08000035,Leeds,3,True,swing_concentration,5.581239999999969,6.749986999999969,9.15068899999997,,6.999999999999969
S2,E08000035,Leeds,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
S2,E08000035,Leeds,3,True,volatility_score,-9.573473060940346,-0.09729406094034743,14.63773493905965,,1.5439997390596523
S3,E08000035,Leeds,3,True,delta_fi,-0.5816597393951958,-0.5456637393951959,0.39488226060480414,,-0.2155093393951959
S3,E08000035,Leeds,3,True,swing_concentration,5.581239999999984,6.749986999999983,9.150688999999984,,6.999999999999984
S3,E08000035,Leeds,3,True,turnout_delta,-16.796979999999998,-6.757579999999999,31.484919999999995,,0.0
